"Tipologia","Frecuencia","Household"
"T5",5395,1420430010401
"T5",5395,1420430020601
"T5",5395,1420430020901
"T5",5395,1420430021101
"T5",5395,1420430022001
"T5",5395,1420430041601
"T5",5395,1420430041701
"T5",5395,1420430051001
"T5",5395,1420430060201
"T5",5395,1420430061101
"T5",5395,1420430090301
"T5",5395,1420430091401
"T5",5395,1510110020401
"T5",5395,1510110050201
"T5",5395,1510110090201
"T5",5395,1510110120401
"T5",5395,1510110120601
"T5",5395,1510110120801
"T5",5395,1510110170601
"T5",5395,1510110180601
"T5",5395,1510110191201
"T5",5395,1510110220201
"T5",5395,1510110260201
"T5",5395,1510110310101
"T5",5395,1510110340801
"T5",5395,1510110361101
"T5",5395,1510110370501
"T5",5395,1510110381201
"T5",5395,1510110391201
"T5",5395,1510110430201
"T5",5395,1510110481501
"T5",5395,1510110530301
"T5",5395,1510110541601
"T5",5395,1510110580101
"T5",5395,1510110610501
"T5",5395,1510110620401
"T5",5395,1510110730401
"T5",5395,1510110750101
"T5",5395,1510110770201
"T5",5395,1510110790501
"T5",5395,1510110800401
"T5",5395,1510110860401
"T5",5395,1510110900301
"T5",5395,1510110900401
"T5",5395,1510110910301
"T5",5395,1510111080201
"T5",5395,1510111120201
"T5",5395,1510111340101
"T5",5395,1510111400801
"T5",5395,1510111410601
"T5",5395,1510111480401
"T5",5395,1510111541201
"T5",5395,1510111560601
"T5",5395,1510111680201
"T5",5395,1510111700201
"T5",5395,1510111701201
"T5",5395,1510111720101
"T5",5395,1510111720401
"T5",5395,1510111730101
"T5",5395,1510111810101
"T5",5395,1510111820301
"T5",5395,1510111831101
"T5",5395,1510111870301
"T5",5395,1510111920701
"T5",5395,1510111930301
"T5",5395,1510111940201
"T5",5395,1510111970301
"T5",5395,1510111980901
"T5",5395,1510111990201
"T5",5395,1510112040201
"T5",5395,1510112110301
"T5",5395,1510112280201
"T5",5395,1510112280401
"T5",5395,1510112320601
"T5",5395,1510112370601
"T5",5395,1510112380301
"T5",5395,1510112380401
"T5",5395,1510112380801
"T5",5395,1510112430101
"T5",5395,1510112450201
"T5",5395,1510112490801
"T5",5395,1510112570301
"T5",5395,1510112610201
"T5",5395,1510112610401
"T5",5395,1510112670301
"T5",5395,1510112750401
"T5",5395,1510112760201
"T5",5395,1510112821301
"T5",5395,1510112830401
"T5",5395,1510112840101
"T5",5395,1510112871101
"T5",5395,1510112880701
"T5",5395,1510112900601
"T5",5395,1510112950701
"T5",5395,1510112981501
"T5",5395,1510112991601
"T5",5395,1510113030101
"T5",5395,1510113090201
"T5",5395,1510113150401
"T5",5395,1510113150801
"T5",5395,1510113180101
"T5",5395,1510113190401
"T5",5395,1510113190901
"T5",5395,1510113240401
"T5",5395,1510113250301
"T5",5395,1510113270201
"T5",5395,1510113271001
"T5",5395,1510113271201
"T5",5395,1510113331001
"T5",5395,1510113340101
"T5",5395,1510113341301
"T5",5395,1510113341401
"T5",5395,1510113350701
"T5",5395,1510113410101
"T5",5395,1510113500101
"T5",5395,1510113500401
"T5",5395,1510113550701
"T5",5395,1510113560601
"T5",5395,1510113570101
"T5",5395,1510113710501
"T5",5395,1510113720201
"T5",5395,1510113810601
"T5",5395,1510113820801
"T5",5395,1510113830101
"T5",5395,1510113940301
"T5",5395,1510114000501
"T5",5395,1510114020101
"T5",5395,1510114060101
"T5",5395,1510114121001
"T5",5395,1510114130701
"T5",5395,1510114140701
"T5",5395,1510114190101
"T5",5395,1510114220201
"T5",5395,1510114260101
"T5",5395,1510114270501
"T5",5395,1510114290701
"T5",5395,1510114320301
"T5",5395,1510114360401
"T5",5395,1510114470101
"T5",5395,1510114490301
"T5",5395,1510114530901
"T5",5395,1510114560701
"T5",5395,1510114581101
"T5",5395,1510114590201
"T5",5395,1510114610201
"T5",5395,1510114610701
"T5",5395,1510114630601
"T5",5395,1510114680701
"T5",5395,1510114690401
"T5",5395,1510114700401
"T5",5395,1510114700701
"T5",5395,1510114780701
"T5",5395,1510114780801
"T5",5395,1510114810101
"T5",5395,1510114820401
"T5",5395,1510114830301
"T5",5395,1510114850301
"T5",5395,1510115020601
"T5",5395,1510115070101
"T5",5395,1510115080401
"T5",5395,1510115180101
"T5",5395,1510115210401
"T5",5395,1510115230301
"T5",5395,1510115310201
"T5",5395,1510115340201
"T5",5395,1510115340601
"T5",5395,1510130010401
"T5",5395,1510130011501
"T5",5395,1510130020401
"T5",5395,1510130030101
"T5",5395,1510130031101
"T5",5395,1510130040601
"T5",5395,1510130051801
"T5",5395,1510130060201
"T5",5395,1510130061301
"T5",5395,1510130071501
"T5",5395,1510130080401
"T5",5395,1510130081001
"T5",5395,1510130081601
"T5",5395,1510230030201
"T5",5395,1520120010201
"T5",5395,1520120020301
"T5",5395,1520120030201
"T5",5395,1520120031601
"T5",5395,1520130011001
"T5",5395,1520130030801
"T5",5395,1610110030301
"T5",5395,1610110041401
"T5",5395,1610110050401
"T5",5395,1610110081201
"T5",5395,1610110120401
"T5",5395,1610110160201
"T5",5395,1610110160801
"T5",5395,1610110161601
"T5",5395,1610110180201
"T5",5395,1610110190201
"T5",5395,1610110242101
"T5",5395,1610110320101
"T5",5395,1610110330401
"T5",5395,1610110340301
"T5",5395,1610110340501
"T5",5395,1610110360601
"T5",5395,1610110430201
"T5",5395,1610110430801
"T5",5395,1610110440301
"T5",5395,1610110531801
"T5",5395,1610110550101
"T5",5395,1610110550501
"T5",5395,1610110550601
"T5",5395,1610110550801
"T5",5395,1610110560101
"T5",5395,1610110570101
"T5",5395,1610110570201
"T5",5395,1610110630101
"T5",5395,1610110680101
"T5",5395,1610110700701
"T5",5395,1610110710901
"T5",5395,1610110711101
"T5",5395,1610110760301
"T5",5395,1610110811001
"T5",5395,1610110811201
"T5",5395,1610110811801
"T5",5395,1610110820301
"T5",5395,1610110840401
"T5",5395,1610110840601
"T5",5395,1610110900901
"T5",5395,1610110910701
"T5",5395,1610110920501
"T5",5395,1610110950901
"T5",5395,1610110970101
"T5",5395,1610111000201
"T5",5395,1610111030801
"T5",5395,1610111051101
"T5",5395,1610111141501
"T5",5395,1610111170501
"T5",5395,1610111181701
"T5",5395,1610111190301
"T5",5395,1610111220101
"T5",5395,1610111220601
"T5",5395,1610111230301
"T5",5395,1610130010401
"T5",5395,1610130010501
"T5",5395,1610130011201
"T5",5395,1610130021301
"T5",5395,1610130021901
"T5",5395,1610130031101
"T5",5395,1610130050401
"T5",5395,1610210020301
"T5",5395,1610210100501
"T5",5395,1610210110901
"T5",5395,1610230011301
"T5",5395,1610310100601
"T5",5395,1610310140101
"T5",5395,1610330021101
"T5",5395,1610330031001
"T5",5395,1610420020901
"T5",5395,1610430011501
"T5",5395,1610430020701
"T5",5395,1610520011801
"T5",5395,1610520020801
"T5",5395,1610520030701
"T5",5395,1610530021101
"T5",5395,1610620021801
"T5",5395,1610630020701
"T5",5395,1610630021201
"T5",5395,1610630031301
"T5",5395,1610710010101
"T5",5395,1610710040501
"T5",5395,1610710070601
"T5",5395,1610710080301
"T5",5395,1610710081201
"T5",5395,1610730030901
"T5",5395,1610820020801
"T5",5395,1610820030301
"T5",5395,1610820031401
"T5",5395,1610830021001
"T5",5395,1610830030201
"T5",5395,1610910031001
"T5",5395,1610910050401
"T5",5395,1610910050501
"T5",5395,1610910060201
"T5",5395,1610910071401
"T5",5395,1610910071601
"T5",5395,1610930011501
"T5",5395,1610930031201
"T5",5395,1620110010301
"T5",5395,1620110020301
"T5",5395,1620110030301
"T5",5395,1620110060401
"T5",5395,1620110070601
"T5",5395,1620110071001
"T5",5395,1620130010401
"T5",5395,1620130010501
"T5",5395,1620130010801
"T5",5395,1620220020301
"T5",5395,1620220021801
"T5",5395,1620230020801
"T5",5395,1620230021001
"T5",5395,1620230030801
"T5",5395,1620310010101
"T5",5395,1620310010301
"T5",5395,1620310020101
"T5",5395,1620310030601
"T5",5395,1620310060901
"T5",5395,1620310090201
"T5",5395,1620310100401
"T5",5395,1620330010101
"T5",5395,1620420010201
"T5",5395,1620420010901
"T5",5395,1620420011701
"T5",5395,1620420021201
"T5",5395,1620420031201
"T5",5395,1620420031501
"T5",5395,1620430010301
"T5",5395,1620430010901
"T5",5395,1620520011501
"T5",5395,1620520020601
"T5",5395,1620520020701
"T5",5395,1620620010701
"T5",5395,1620620030901
"T5",5395,1620720020301
"T5",5395,1620720021201
"T5",5395,1620730021001
"T5",5395,1620730021201
"T5",5395,1630110031601
"T5",5395,1630110060101
"T5",5395,1630110060301
"T5",5395,1630110100401
"T5",5395,1630110100501
"T5",5395,1630110100701
"T5",5395,1630110140301
"T5",5395,1630110160301
"T5",5395,1630110190101
"T5",5395,1630110200101
"T5",5395,1630110200201
"T5",5395,1630110210101
"T5",5395,1630110230201
"T5",5395,1630110290201
"T5",5395,1630110290401
"T5",5395,1630130010101
"T5",5395,1630130011601
"T5",5395,1630130031501
"T5",5395,1630130041101
"T5",5395,1630130050601
"T5",5395,1630130051101
"T5",5395,1630130060901
"T5",5395,1630130061601
"T5",5395,1630130070301
"T5",5395,1630130071301
"T5",5395,1630210010101
"T5",5395,1630210010901
"T5",5395,1630210040301
"T5",5395,1630210040401
"T5",5395,1630210060201
"T5",5395,1630230011401
"T5",5395,1630230011801
"T5",5395,1630230020601
"T5",5395,1630230030201
"T5",5395,1630230030601
"T5",5395,1630230030701
"T5",5395,1630230031001
"T5",5395,1630230031401
"T5",5395,1630230040701
"T5",5395,1630230041201
"T5",5395,1630230041501
"T5",5395,1630230050301
"T5",5395,1630230051101
"T5",5395,1630320020101
"T5",5395,1630320030401
"T5",5395,1630330031901
"T5",5395,1630420020601
"T5",5395,1630420021601
"T5",5395,1630420030501
"T5",5395,1630430010601
"T5",5395,1630430030301
"T5",5395,1630520010901
"T5",5395,1630520031701
"T5",5395,1630530010901
"T5",5395,1630530020201
"T5",5395,1630530020701
"T6",3875,110110010201
"T6",3875,110110040801
"T6",3875,110110051001
"T6",3875,110110060901
"T6",3875,110110071101
"T6",3875,110110100901
"T6",3875,110110130201
"T6",3875,110110190501
"T6",3875,110110200201
"T6",3875,110110200801
"T6",3875,110110200901
"T6",3875,110110290401
"T6",3875,110110290801
"T6",3875,110110300401
"T6",3875,110110310401
"T6",3875,110110320501
"T6",3875,110110330501
"T6",3875,110110331801
"T6",3875,110110350201
"T6",3875,110110360601
"T6",3875,110110390201
"T6",3875,110110390701
"T6",3875,110110490201
"T6",3875,110110550601
"T6",3875,110110550901
"T6",3875,110110560501
"T6",3875,110110580201
"T6",3875,110110581801
"T6",3875,110110591101
"T6",3875,110110610301
"T6",3875,110110620701
"T6",3875,110110621001
"T6",3875,110110710501
"T6",3875,110110720801
"T6",3875,110110790301
"T6",3875,110110850501
"T6",3875,110110860201
"T6",3875,110110861001
"T6",3875,110110930601
"T6",3875,110110950601
"T6",3875,110111040201
"T6",3875,110111041001
"T6",3875,110111041401
"T6",3875,110111070701
"T6",3875,110111080301
"T6",3875,110111100601
"T6",3875,110111110701
"T6",3875,110111130401
"T6",3875,110111221201
"T6",3875,110111230701
"T6",3875,110111260201
"T6",3875,110111290101
"T6",3875,110111300401
"T6",3875,110111340401
"T6",3875,110111410501
"T6",3875,110111510801
"T6",3875,110111551401
"T6",3875,110111630701
"T6",3875,110111690201
"T6",3875,110111760801
"T6",3875,110111811601
"T6",3875,110111821001
"T6",3875,110111880601
"T6",3875,110111921101
"T6",3875,110111970101
"T6",3875,110111981601
"T6",3875,110111990601
"T6",3875,110112000501
"T6",3875,110112010301
"T6",3875,110112031201
"T6",3875,110112040101
"T6",3875,110112061701
"T6",3875,110112110101
"T6",3875,110112130201
"T6",3875,110112150401
"T6",3875,110112160101
"T6",3875,110112170501
"T6",3875,110112221101
"T6",3875,110112221201
"T6",3875,110112230801
"T6",3875,110112241001
"T6",3875,110112241101
"T6",3875,110112270101
"T6",3875,110112310301
"T6",3875,110112341001
"T6",3875,110112360701
"T6",3875,110112380101
"T6",3875,110112390101
"T6",3875,110112391501
"T6",3875,110112431201
"T6",3875,110112470801
"T6",3875,110112520401
"T6",3875,110112551801
"T6",3875,110112591101
"T6",3875,110112671901
"T6",3875,110112672001
"T6",3875,110710020201
"T6",3875,110710040401
"T6",3875,110710110301
"T6",3875,110710130201
"T6",3875,110710130501
"T6",3875,110710140101
"T6",3875,110710140401
"T6",3875,110710140901
"T6",3875,110710151301
"T6",3875,110710160701
"T6",3875,110710170101
"T6",3875,110710230301
"T6",3875,110710270401
"T6",3875,110710300401
"T6",3875,110710311001
"T6",3875,110710320201
"T6",3875,110710340501
"T6",3875,110710370401
"T6",3875,110710371901
"T6",3875,110710390801
"T6",3875,110710530301
"T6",3875,110710550501
"T6",3875,110710580401
"T6",3875,110710580501
"T6",3875,110710620101
"T6",3875,110710660401
"T6",3875,110710670901
"T6",3875,110710701001
"T6",3875,110710751901
"T6",3875,110710760401
"T6",3875,110710761501
"T6",3875,110710850101
"T6",3875,110710870601
"T6",3875,110710900201
"T6",3875,110710930101
"T6",3875,110710930301
"T6",3875,110710931001
"T6",3875,110710950401
"T6",3875,110710951701
"T6",3875,110710960301
"T6",3875,110710961001
"T6",3875,110711050301
"T6",3875,110711060101
"T6",3875,110711170701
"T6",3875,110711230501
"T6",3875,110711250501
"T6",3875,110711260201
"T6",3875,110711260501
"T6",3875,110711270701
"T6",3875,110711290801
"T6",3875,110711310301
"T6",3875,110711320401
"T6",3875,110711320801
"T6",3875,110711321801
"T6",3875,110711370501
"T6",3875,110711380101
"T6",3875,110711380201
"T6",3875,110711380401
"T6",3875,110711400201
"T6",3875,140110030801
"T6",3875,140130010401
"T6",3875,140430021201
"T6",3875,140430030701
"T6",3875,140520010201
"T6",3875,140520022101
"T6",3875,210110040301
"T6",3875,210110050101
"T6",3875,210110050201
"T6",3875,210110050701
"T6",3875,210110060501
"T6",3875,210110100601
"T6",3875,210110120801
"T6",3875,210110130401
"T6",3875,210110130801
"T6",3875,210110131101
"T6",3875,210110161001
"T6",3875,210110210101
"T6",3875,210110211501
"T6",3875,210110240502
"T6",3875,210110260701
"T6",3875,210110270201
"T6",3875,210110280401
"T6",3875,210110290501
"T6",3875,210110340101
"T6",3875,210110351001
"T6",3875,210110370301
"T6",3875,210110380101
"T6",3875,210110400101
"T6",3875,210110411001
"T6",3875,210110451301
"T6",3875,210110461001
"T6",3875,210110470401
"T6",3875,210110480301
"T6",3875,210110480501
"T6",3875,210110482001
"T6",3875,210110490301
"T6",3875,210110510401
"T6",3875,210110511501
"T6",3875,210110511901
"T6",3875,210110520601
"T6",3875,210110521501
"T6",3875,210110740401
"T6",3875,210110860701
"T6",3875,210110880101
"T6",3875,210110880901
"T6",3875,210110930301
"T6",3875,210110990201
"T6",3875,210110990401
"T6",3875,210111000501
"T6",3875,210111050101
"T6",3875,210111060101
"T6",3875,210111080301
"T6",3875,210111090201
"T6",3875,210111130201
"T6",3875,210111220801
"T6",3875,210111240801
"T6",3875,210111250201
"T6",3875,210111260301
"T6",3875,210111270201
"T6",3875,210111271201
"T6",3875,210111310301
"T6",3875,210111310601
"T6",3875,210111410601
"T6",3875,210111460601
"T6",3875,210111461001
"T6",3875,210111471001
"T6",3875,210111521901
"T6",3875,210111550201
"T6",3875,210111630201
"T6",3875,210111681201
"T6",3875,210111690301
"T6",3875,210111780101
"T6",3875,210111781101
"T6",3875,210111792001
"T6",3875,210111830301
"T6",3875,210111910301
"T6",3875,210111920301
"T6",3875,210111930101
"T6",3875,210112020101
"T6",3875,210112040301
"T6",3875,210112050401
"T6",3875,210112060101
"T6",3875,210112100301
"T6",3875,210112110101
"T6",3875,210112110801
"T6",3875,210112130501
"T6",3875,210112130801
"T6",3875,210112160501
"T6",3875,210112170201
"T6",3875,210112210701
"T6",3875,210112240101
"T6",3875,210112260301
"T6",3875,210112260401
"T6",3875,210112310701
"T6",3875,210112340601
"T6",3875,210112350601
"T6",3875,210112370401
"T6",3875,210112460401
"T6",3875,210112500401
"T6",3875,210112511101
"T6",3875,210112511201
"T6",3875,210112520501
"T6",3875,210112570501
"T6",3875,210112572001
"T6",3875,210112590301
"T6",3875,210112610101
"T6",3875,210112640401
"T6",3875,210112670301
"T6",3875,210112730201
"T6",3875,210112740301
"T6",3875,210112760301
"T6",3875,210112790301
"T6",3875,210112800601
"T6",3875,210112810601
"T6",3875,210112810801
"T6",3875,210112820401
"T6",3875,210112820601
"T6",3875,210112840401
"T6",3875,210112870601
"T6",3875,210112870701
"T6",3875,210112910301
"T6",3875,210112920101
"T6",3875,210112950401
"T6",3875,210210020201
"T6",3875,210210090201
"T6",3875,210210130701
"T6",3875,210330021101
"T6",3875,210330030301
"T6",3875,210410020901
"T6",3875,210430030201
"T6",3875,220110130101
"T6",3875,220110140401
"T6",3875,220110240301
"T6",3875,220110650101
"T6",3875,220110650701
"T6",3875,220110700401
"T6",3875,220110740301
"T6",3875,220110770301
"T6",3875,220110780201
"T6",3875,220110790401
"T6",3875,220110790601
"T6",3875,220110840801
"T6",3875,220110990101
"T6",3875,220110990401
"T6",3875,220110991201
"T6",3875,220111000501
"T6",3875,220111000601
"T6",3875,220111080101
"T6",3875,220111100201
"T6",3875,220111140501
"T6",3875,220111190701
"T6",3875,220111290601
"T6",3875,220111320601
"T6",3875,220111340801
"T6",3875,220111370601
"T6",3875,220111390701
"T6",3875,220130010301
"T6",3875,220130011301
"T6",3875,220130020102
"T6",3875,220320010101
"T6",3875,220320010401
"T6",3875,220320021101
"T6",3875,220320030501
"T6",3875,230110050701
"T6",3875,230110110701
"T6",3875,230110130401
"T6",3875,230110200601
"T6",3875,230210030301
"T6",3875,230210050701
"T6",3875,230210070401
"T6",3875,230210080301
"T6",3875,230210090901
"T6",3875,310110040201
"T6",3875,310110040401
"T6",3875,310110100701
"T6",3875,310110230401
"T6",3875,310110270201
"T6",3875,310110270401
"T6",3875,310110340101
"T6",3875,310110370101
"T6",3875,310110370601
"T6",3875,310110470401
"T6",3875,310110540101
"T6",3875,310110571401
"T6",3875,310110590401
"T6",3875,310110650101
"T6",3875,310110680301
"T6",3875,310110690301
"T6",3875,310110700201
"T6",3875,310110760201
"T6",3875,310110800701
"T6",3875,310110820801
"T6",3875,310110821801
"T6",3875,310110821901
"T6",3875,310110822001
"T6",3875,310110890101
"T6",3875,310110920201
"T6",3875,310110940501
"T6",3875,310110970301
"T6",3875,310111110601
"T6",3875,310111120201
"T6",3875,310111140401
"T6",3875,310111170301
"T6",3875,310111180601
"T6",3875,310111191401
"T6",3875,310111191601
"T6",3875,310111280101
"T6",3875,310111400401
"T6",3875,310111490101
"T6",3875,310111510201
"T6",3875,310111510601
"T6",3875,310111520801
"T6",3875,310111540701
"T6",3875,310111560401
"T6",3875,310111570201
"T6",3875,310111600701
"T6",3875,310111620201
"T6",3875,310111620701
"T6",3875,310111630301
"T6",3875,310111630401
"T6",3875,310111690101
"T6",3875,310111700401
"T6",3875,310111700901
"T6",3875,310111701901
"T6",3875,310111710201
"T6",3875,310111710901
"T6",3875,310111711201
"T6",3875,310111780101
"T6",3875,310111780401
"T6",3875,310111810101
"T6",3875,310111840701
"T6",3875,310111850201
"T6",3875,310111860601
"T6",3875,310111870101
"T6",3875,310111870801
"T6",3875,310112010301
"T6",3875,310112100101
"T6",3875,310112101001
"T6",3875,310112101601
"T6",3875,310112130201
"T6",3875,310112130401
"T6",3875,310112180201
"T6",3875,310112230901
"T6",3875,310112240701
"T6",3875,310112260501
"T6",3875,310112310301
"T6",3875,310112330301
"T6",3875,310112380102
"T6",3875,310112400701
"T6",3875,310112460101
"T6",3875,310112600601
"T6",3875,310112600801
"T6",3875,310112650101
"T6",3875,310112691001
"T6",3875,310112691201
"T6",3875,310112811201
"T6",3875,310112811701
"T6",3875,310112870102
"T6",3875,310112940201
"T6",3875,310210090301
"T6",3875,310210170101
"T6",3875,310210310301
"T6",3875,310210330201
"T6",3875,310210340701
"T6",3875,310210470101
"T6",3875,310210480301
"T6",3875,310310030301
"T6",3875,310310090201
"T6",3875,310310110401
"T6",3875,310310130601
"T6",3875,310310140501
"T6",3875,310310160201
"T6",3875,310310170201
"T6",3875,310330020601
"T6",3875,320110100801
"T6",3875,320110120301
"T6",3875,320110180201
"T6",3875,320110250401
"T6",3875,320110300401
"T6",3875,320210050401
"T6",3875,320210110401
"T6",3875,320210180101
"T6",3875,320210230301
"T6",3875,320210290101
"T6",3875,320210450401
"T6",3875,320210480201
"T6",3875,330110020401
"T6",3875,330110190701
"T6",3875,330110220401
"T6",3875,330110270301
"T6",3875,330110390101
"T6",3875,330110510501
"T6",3875,330110510601
"T6",3875,330110600101
"T6",3875,330110650401
"T6",3875,330110700301
"T6",3875,330110770701
"T6",3875,330110770901
"T6",3875,330110780101
"T6",3875,330110810301
"T6",3875,330110810701
"T6",3875,330110830301
"T6",3875,330110830401
"T6",3875,330110870101
"T6",3875,330110920501
"T6",3875,330110930401
"T6",3875,330110950201
"T6",3875,330110960701
"T6",3875,330130021301
"T6",3875,330130030401
"T6",3875,330130031001
"T6",3875,330130031401
"T6",3875,330230011501
"T6",3875,330230020401
"T6",3875,330310010101
"T6",3875,330310040301
"T6",3875,330310070301
"T6",3875,330310080101
"T6",3875,330310120801
"T6",3875,330330020601
"T6",3875,330410160201
"T6",3875,410110030101
"T6",3875,410110030701
"T6",3875,410110080401
"T6",3875,410110110701
"T6",3875,410110160301
"T6",3875,410110170701
"T6",3875,410110170901
"T6",3875,410110271101
"T6",3875,410110320301
"T6",3875,410110321301
"T6",3875,410110380301
"T6",3875,410110490301
"T6",3875,410110580401
"T6",3875,410110600201
"T6",3875,410110600701
"T6",3875,410110720401
"T6",3875,410110740101
"T6",3875,410110840501
"T6",3875,410110880701
"T6",3875,410110960301
"T6",3875,410110961301
"T6",3875,410110970601
"T6",3875,410110971701
"T6",3875,410111030201
"T6",3875,410111121101
"T6",3875,410111140601
"T6",3875,410111180601
"T6",3875,410111210301
"T6",3875,410111210401
"T6",3875,410111220101
"T6",3875,410111240101
"T6",3875,410111250201
"T6",3875,410111260301
"T6",3875,410111320901
"T6",3875,410111331101
"T6",3875,410111370301
"T6",3875,410111430201
"T6",3875,410111470601
"T6",3875,410111470801
"T6",3875,410111540801
"T6",3875,410111570301
"T6",3875,410111620301
"T6",3875,410130030801
"T6",3875,410130041901
"T6",3875,410210010201
"T6",3875,410210030501
"T6",3875,410210030701
"T6",3875,410210041001
"T6",3875,410210110401
"T6",3875,410210300201
"T6",3875,410210340101
"T6",3875,410210370201
"T6",3875,410210390301
"T6",3875,410210450401
"T6",3875,410210480701
"T6",3875,410210550202
"T6",3875,410210730101
"T6",3875,410210730601
"T6",3875,410210770801
"T6",3875,410210771201
"T6",3875,410210800201
"T6",3875,410210840501
"T6",3875,410210890201
"T6",3875,410210921602
"T6",3875,410210970501
"T6",3875,410211080401
"T6",3875,410211150501
"T6",3875,410211180201
"T6",3875,410211291201
"T6",3875,410211350801
"T6",3875,410211400401
"T6",3875,410211520501
"T6",3875,410211630301
"T6",3875,410230010101
"T6",3875,410310030301
"T6",3875,410310120101
"T6",3875,410330020601
"T6",3875,410420020101
"T6",3875,410420030501
"T6",3875,410530010301
"T6",3875,410530030301
"T6",3875,410610030601
"T6",3875,410610040801
"T6",3875,410610070301
"T6",3875,410610080701
"T6",3875,410610110201
"T6",3875,410630011601
"T6",3875,410630021601
"T6",3875,410630021801
"T6",3875,410630031001
"T6",3875,410630031201
"T6",3875,410630031601
"T6",3875,420110190701
"T6",3875,420130030201
"T6",3875,420220030901
"T6",3875,420230031301
"T6",3875,420310070701
"T6",3875,420310150101
"T6",3875,420310170301
"T6",3875,420410020301
"T6",3875,420410040301
"T6",3875,420410060201
"T6",3875,420410060601
"T6",3875,420410091201
"T6",3875,420430020901
"T6",3875,420430021501
"T6",3875,420430030201
"T6",3875,420430040401
"T6",3875,420430041301
"T6",3875,420430041801
"T6",3875,430110010201
"T6",3875,430110040401
"T6",3875,430110070101
"T6",3875,430110110201
"T6",3875,430110130401
"T6",3875,430110140101
"T6",3875,430110141301
"T6",3875,430110200101
"T6",3875,430110210101
"T6",3875,430110210401
"T6",3875,430110210801
"T6",3875,430110230401
"T6",3875,430110230501
"T6",3875,430110231201
"T6",3875,430110250101
"T6",3875,430110270201
"T6",3875,430110290801
"T6",3875,430110360301
"T6",3875,430110450301
"T6",3875,430110450601
"T6",3875,430110470301
"T6",3875,430110480401
"T6",3875,430110590401
"T6",3875,430130031001
"T6",3875,430130031201
"T6",3875,430130041501
"T6",3875,430130060701
"T6",3875,430130070601
"T6",3875,430130080801
"T6",3875,430130081301
"T6",3875,430130090401
"T6",3875,430210101101
"T6",3875,430230010801
"T6",3875,430310040301
"T6",3875,430310090101
"T6",3875,430310100701
"T6",3875,430310110101
"T6",3875,430310130301
"T6",3875,430330021301
"T6",3875,430330021501
"T6",3875,430330021601
"T6",3875,430330040601
"T6",3875,430330050901
"T6",3875,430330060701
"T6",3875,430330061702
"T6",3875,430330061801
"T6",3875,430420010801
"T6",3875,430420011201
"T6",3875,430420030201
"T6",3875,430420030601
"T6",3875,430430020901
"T6",3875,430430030501
"T6",3875,510110030501
"T6",3875,510110061101
"T6",3875,510110080101
"T6",3875,510110090501
"T6",3875,510110130401
"T6",3875,510110131101
"T6",3875,510110150901
"T6",3875,510110190501
"T6",3875,510110210301
"T6",3875,510110250201
"T6",3875,510110320301
"T6",3875,510110400101
"T6",3875,510110400501
"T6",3875,510110440401
"T6",3875,510110451101
"T6",3875,510110451501
"T6",3875,510110620801
"T6",3875,510110640901
"T6",3875,510110670801
"T6",3875,510110690101
"T6",3875,510110740101
"T6",3875,510110740201
"T6",3875,510110820301
"T6",3875,510110920201
"T6",3875,510110940401
"T6",3875,510110961001
"T6",3875,510111051201
"T6",3875,510111130701
"T6",3875,510111131601
"T6",3875,510111211701
"T6",3875,510111211801
"T6",3875,510111310701
"T6",3875,510111340101
"T6",3875,510111370101
"T6",3875,510111430101
"T6",3875,510111481001
"T6",3875,510111500101
"T6",3875,510111560801
"T6",3875,510111580601
"T6",3875,510111681501
"T6",3875,510111691301
"T6",3875,510111691801
"T6",3875,510111710301
"T6",3875,510111780301
"T6",3875,510111800101
"T6",3875,510111802001
"T6",3875,510111811701
"T6",3875,510111812001
"T6",3875,510210030601
"T6",3875,510210040301
"T6",3875,510210060101
"T6",3875,510230010601
"T6",3875,510230020201
"T6",3875,510310051001
"T6",3875,510310051501
"T6",3875,510310080401
"T6",3875,510310100101
"T6",3875,510310110101
"T6",3875,510310170701
"T6",3875,510310170801
"T6",3875,510310180501
"T6",3875,510310261101
"T6",3875,510510030301
"T6",3875,510510040101
"T6",3875,510710031501
"T6",3875,510710040701
"T6",3875,510710060401
"T6",3875,510710071001
"T6",3875,510710071402
"T6",3875,510710111301
"T6",3875,510710160201
"T6",3875,510710200101
"T6",3875,510910070901
"T6",3875,510910150601
"T6",3875,510910150701
"T6",3875,510910180401
"T6",3875,510910180501
"T6",3875,510910250501
"T6",3875,510910330801
"T6",3875,510910330901
"T6",3875,510910361401
"T6",3875,510910410101
"T6",3875,510910470401
"T6",3875,510910510401
"T6",3875,510910520701
"T6",3875,510910560301
"T6",3875,510910571701
"T6",3875,510910630401
"T6",3875,510910730501
"T6",3875,510910760201
"T6",3875,510910770101
"T6",3875,510910830401
"T6",3875,510910880401
"T6",3875,510910920601
"T6",3875,510911151001
"T6",3875,510911220301
"T6",3875,510911250701
"T6",3875,510911280401
"T6",3875,510911341001
"T6",3875,510911370401
"T6",3875,510911400801
"T6",3875,510911440901
"T6",3875,510911460201
"T6",3875,510911510601
"T6",3875,510911541401
"T6",3875,510911581401
"T6",3875,510911610301
"T6",3875,510911630201
"T6",3875,510911660401
"T6",3875,510911720201
"T6",3875,510911740501
"T6",3875,510911750101
"T6",3875,510911750401
"T6",3875,510911750901
